tumorType,metaCondition,condition,conditionCode,context,contextCode,regName,variant,regCode,component,day,cycleTaken,cycleLength,noCycles,branchInfo,regCode,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,AC-D,02,0032,Docetaxel,1,5:16,7,,,001.0032.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,AC-T,01,0033,Doxorubicin,1,"1,2,3,4",21,,,001.0033.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,AC-T,01,0033,Cyclophosphamide,1,"1,2,3,4",21,,,001.0033.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,AC-T,01,0033,Paclitaxel,"1,8,15","5,6,7,8",21,,,001.0033.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,AC-T,02,0033,Doxorubicin,1,"1,2,3,4",21,,,001.0033.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,AC-T,02,0033,Cyclophosphamide,1,"1,2,3,4",21,,,001.0033.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,AC-T,02,0033,Paclitaxel,1,"5,6,7,8",21,,,001.0033.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,Dose-dense AC-T,01,0034,Doxorubicin,1,"1,2,3,4",14,,,001.0034.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,Dose-dense AC-T,01,0034,Cyclophosphamide,1,"1,2,3,4",14,,,001.0034.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,Dose-dense AC-T,01,0034,Paclitaxel,1,"5,6,7,8",14,,,001.0034.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,Dose-dense AC-T,02,0034,Doxorubicin,1,"1,2,3,4",14,,,001.0034.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,Dose-dense AC-T,02,0034,Cyclophosphamide,1,"1,2,3,4",14,,,001.0034.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,Dose-dense AC-T,02,0034,Paclitaxel,1,5:16,7,,,001.0034.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,D-EC,01,0035,Docetaxel,1,"1,2,3,4",21,,,001.0035.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,D-EC,01,0035,Epirubicin,1,"5,6,7,8",21,,,001.0035.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,D-EC,01,0035,Cyclophosphamide,1,"5,6,7,8",21,,,001.0035.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,D-FEC,01,0036,Docetaxel,1,"1,2,3",21,,,001.0036.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,D-FEC,01,0036,Fluorouracil,1,"4,5,6",21,,,001.0036.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,D-FEC,01,0036,Epirubicin,1,"4,5,6",21,,,001.0036.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,D-FEC,01,0036,Cyclophosphamide,1,"4,5,6",21,,,001.0036.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,E-CMF,01,0037,Epirubicin,1,"1,2,3,4",21,,,001.0037.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,E-CMF,01,0037,Cyclophosphamide,1,"5,6,7,8",21,,,001.0037.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,E-CMF,01,0037,Methotrexate,1,"5,6,7,8",21,,,001.0037.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,E-CMF,01,0037,Fluorouracil,1,"5,6,7,8",21,,,001.0037.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,E-CMF,02,0037,Epirubicin,1,"1,2,3,4",21,,,001.0037.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,E-CMF,02,0037,Cyclophosphamide,"1,8","5,6,7,8",28,,,001.0037.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,E-CMF,02,0037,Methotrexate,"1,8","5,6,7,8",28,,,001.0037.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,E-CMF,02,0037,Fluorouracil,"1,8","5,6,7,8",28,,,001.0037.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,E-CMF,03,0037,Epirubicin,1,"1,2,3,4",21,,,001.0037.03,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,E-CMF,03,0037,Cyclophosphamide,1:14,"5,6,7,8",28,,,001.0037.03,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,E-CMF,03,0037,Methotrexate,"1,8","5,6,7,8",28,,,001.0037.03,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,E-CMF,03,0037,Fluorouracil,"1,8","5,6,7,8",28,,,001.0037.03,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,E-D,01,0038,Epirubicin,"1,8","1,2,3",28,,,001.0038.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,E-D,01,0038,Docetaxel,1,"4,5,6",21,,,001.0038.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,E-D,02,0038,Epirubicin,1,"1,2,3,4",21,,,001.0038.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,E-D,02,0038,Docetaxel,1,"5,6,7,8",21,,,001.0038.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,EC-CMF,01,0039,Epirubicin,1,"1,2,3,4",21,,,001.0039.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,EC-CMF,01,0039,Cyclophosphamide,1,"1,2,3,4",21,,,001.0039.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,EC-CMF,01,0039,Cyclophosphamide,1:14,"5,6,7",28,,,001.0039.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,EC-CMF,01,0039,Methotrexate,"1,8","5,6,7",28,,,001.0039.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,EC-CMF,01,0039,Fluorouracil,"1,8","5,6,7",28,,,001.0039.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,EC-D,01,0040,Epirubicin,1,"1,2,3",21,,,001.0040.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,EC-D,01,0040,Cyclophosphamide,1,"1,2,3",21,,,001.0040.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,EC-D,01,0040,Docetaxel,1,"4,5,6",21,,,001.0040.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,EC-D,02,0040,Epirubicin,1,"1,2,3,4",21,,,001.0040.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,EC-D,02,0040,Cyclophosphamide,1,"1,2,3,4",21,,,001.0040.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,EC-D,02,0040,Docetaxel,1,"5,6,7,8",21,,,001.0040.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,EC-T,01,0041,Epirubicin,1,"1,2,3,4",21,,,001.0041.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,EC-T,01,0041,Cyclophosphamide,1,"1,2,3,4",21,,,001.0041.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,EC-T,01,0041,Paclitaxel,"1,8,15","5,6,7,8",21,,,001.0041.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,EC-T,02,0041,Epirubicin,1,"1,2,3,4",21,,,001.0041.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,EC-T,02,0041,Cyclophosphamide,1,"1,2,3,4",21,,,001.0041.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,EC-T,02,0041,Paclitaxel,1,"5,6,7,8",21,,,001.0041.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,ddEC-T,01,0042,Epirubicin,1,1:6,14,,,001.0042.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,ddEC-T,01,0042,Cyclophosphamide,1,1:6,14,,,001.0042.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,ddEC-T,01,0042,Paclitaxel,1,"7,8,9,10",14,,,001.0042.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,FEC-D,01,0043,Fluorouracil,1,"1,2,3",21,,,001.0043.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,FEC-D,01,0043,Epirubicin,1,"1,2,3",21,,,001.0043.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,FEC-D,01,0043,Cyclophosphamide,1,"1,2,3",21,,,001.0043.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,FEC-D,01,0043,Docetaxel,1,"4,5,6",21,,,001.0043.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,FEC-D,02,0043,Fluorouracil,1,"1,2,3,4",21,,,001.0043.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,FEC-D,02,0043,Epirubicin,1,"1,2,3,4",21,,,001.0043.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,FEC-D,02,0043,Cyclophosphamide,1,"1,2,3,4",21,,,001.0043.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,FEC-D,02,0043,Docetaxel,1,"5,6,7,8",21,,,001.0043.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,Dose-dense FEC-D,01,0044,Fluorouracil,1,"1,2,3,4",14,,,001.0044.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,Dose-dense FEC-D,01,0044,Epirubicin,1,"1,2,3,4",14,,,001.0044.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,Dose-dense FEC-D,01,0044,Cyclophosphamide,1,"1,2,3,4",14,,,001.0044.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,Dose-dense FEC-D,01,0044,Docetaxel,1,"5,6,7,8",14,,,001.0044.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,FEC-P,01,0045,Fluorouracil,1,"1,2,3,4",21,,,001.0045.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,FEC-P,01,0045,Epirubicin,1,"1,2,3,4",21,,,001.0045.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,FEC-P,01,0045,Cyclophosphamide,1,"1,2,3,4",21,,,001.0045.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,FEC-P,01,0045,Paclitaxel,1,5:12,7,,,001.0045.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,T-FEC,01,0046,Paclitaxel,"1,8,15","1,2,3,4",21,,,001.0046.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,T-FEC,01,0046,Fluorouracil,1,"5,6,7,8",21,,,001.0046.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,T-FEC,01,0046,Epirubicin,1,"5,6,7,8",21,,,001.0046.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,T-FEC,01,0046,Cyclophosphamide,1,"5,6,7,8",21,,,001.0046.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,TX-CEX,01,0047,Docetaxel,1,"1,2,3",21,,,001.0047.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,TX-CEX,01,0047,Capecitabine,1:14,"1,2,3",21,,,001.0047.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,TX-CEX,01,0047,Cyclophosphamide,1,"4,5,6",21,,,001.0047.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,TX-CEX,01,0047,Epirubicin,1,"4,5,6",21,,,001.0047.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,"Adjuvant chemotherapy, sequential protocols",000,TX-CEX,01,0047,Capecitabine,1:14,"4,5,6",21,,,001.0047.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Bevacizumab monotherapy,01,0048,Bevacizumab,1,,21,10,,001.0048.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Capecitabine monotherapy,01,0049,Capecitabine,1:14,,21,4,,001.0049.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Capecitabine monotherapy,02,0049,Capecitabine,1:14,,21,6,,001.0049.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Capecitabine monotherapy,03,0049,Capecitabine,1:14,,21,7,,001.0049.03,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Capecitabine monotherapy,04,0049,Capecitabine,1:14,,21,8,,001.0049.04,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,01,0050,Cyclophosphamide,1,,21,6,,001.0050.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,01,0050,Methotrexate,1,,21,6,,001.0050.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,01,0050,Fluorouracil,1,,21,6,,001.0050.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,02,0050,Cyclophosphamide,1,,28,8,,001.0050.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,02,0050,Methotrexate,1,,28,8,,001.0050.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,02,0050,Fluorouracil,1,,28,8,,001.0050.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,03,0050,Cyclophosphamide,1:14,,28,24,,001.0050.03,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,03,0050,Methotrexate,"1,8",,28,24,,001.0050.03,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,03,0050,Fluorouracil,"1,8",,28,24,,001.0050.03,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,04,0050,Cyclophosphamide,1,,21,6,,001.0050.04,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,04,0050,Methotrexate,1,,21,6,,001.0050.04,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,04,0050,Fluorouracil,1,,21,6,,001.0050.04,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,05,0050,Cyclophosphamide,1,,21,7,,001.0050.05,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,05,0050,Methotrexate,1,,21,7,,001.0050.05,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,05,0050,Fluorouracil,1,,21,7,,001.0050.05,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,06,0050,Cyclophosphamide,1,,21,8,,001.0050.06,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,06,0050,Methotrexate,1,,21,8,,001.0050.06,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,06,0050,Fluorouracil,1,,21,8,,001.0050.06,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,07,0050,Cyclophosphamide,1:14,,28,12,,001.0050.07,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,07,0050,Methotrexate,"1,8",,28,12,,001.0050.07,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,07,0050,Fluorouracil,"1,8",,28,12,,001.0050.07,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,08,0050,Cyclophosphamide,"1,8",,28,6,,001.0050.08,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,08,0050,Methotrexate,"1,8",,28,6,,001.0050.08,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,08,0050,Fluorouracil,"1,8",,28,6,,001.0050.08,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,09,0050,Cyclophosphamide,"1,8",,28,3,,001.0050.09,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,09,0050,Methotrexate,"1,8",,28,3,,001.0050.09,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,09,0050,Fluorouracil,"1,8",,28,3,,001.0050.09,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,10,0050,Cyclophosphamide,"1,8",,28,4,,001.0050.10,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,10,0050,Methotrexate,"1,8",,28,4,,001.0050.10,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,10,0050,Fluorouracil,"1,8",,28,4,,001.0050.10,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,11,0050,Cyclophosphamide,1:14,,28,6,,001.0050.11,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,11,0050,Methotrexate,"1,8",,28,6,,001.0050.11,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,11,0050,Fluorouracil,"1,8",,28,6,,001.0050.11,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,12,0050,Cyclophosphamide,1:14,,28,3,,001.0050.12,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,12,0050,Methotrexate,"1,8",,28,3,,001.0050.12,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMF,12,0050,Fluorouracil,"1,8",,28,3,,001.0050.12,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMFT,01,0051,Cyclophosphamide,1:14,,28,26,,001.0051.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMFT,01,0051,Methotrexate,"1,8",,28,26,,001.0051.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMFT,01,0051,Fluorouracil,"1,8",,28,26,,001.0051.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMFT,01,0051,Tamoxifen,1:28,,28,26,,001.0051.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMFT,02,0051,Cyclophosphamide,1:14,,28,12,,001.0051.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMFT,02,0051,Methotrexate,"1,8",,28,12,,001.0051.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMFT,02,0051,Fluorouracil,"1,8",,28,12,,001.0051.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,CMFT,02,0051,Tamoxifen,1:28,,28,12,,001.0051.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Dose-dense Cyclophosphamide monotherapy,01,0052,Cyclophosphamide,1,,14,4,,001.0052.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Cyclophosphamide & Docetaxel (TC),01,0053,Docetaxel,1,,21,4,,001.0053.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Cyclophosphamide & Docetaxel (TC),01,0053,Cyclophosphamide,1,,21,4,,001.0053.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Cyclophosphamide & Docetaxel (TC),02,0053,Docetaxel,1,,21,6,,001.0053.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Cyclophosphamide & Docetaxel (TC),02,0053,Cyclophosphamide,1,,21,6,,001.0053.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Cyclophosphamide & Doxorubicin (AC),01,0054,Cyclophosphamide,1,,21,6,,001.0054.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Cyclophosphamide & Doxorubicin (AC),01,0054,Doxorubicin,1,,21,6,,001.0054.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Cyclophosphamide & Doxorubicin (AC),02,0054,Cyclophosphamide,1,,21,4,,001.0054.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Cyclophosphamide & Doxorubicin (AC),02,0054,Doxorubicin,1,,21,4,,001.0054.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Dose-dense Cyclophosphamide & Doxorubicin (ddAC),01,0055,Doxorubicin,1,,14,4,,001.0055.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Dose-dense Cyclophosphamide & Doxorubicin (ddAC),01,0055,Cyclophosphamide,1,,14,4,,001.0055.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Dose-dense Cyclophosphamide & Doxorubicin (ddAC),02,0055,Doxorubicin,1,,14,6,,001.0055.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Dose-dense Cyclophosphamide & Doxorubicin (ddAC),02,0055,Cyclophosphamide,1,,14,6,,001.0055.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Cyclophosphamide & Epirubicin (EC),01,0056,Cyclophosphamide,1,,21,8,,001.0056.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Cyclophosphamide & Epirubicin (EC),01,0056,Epirubicin,1,,21,8,,001.0056.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Cyclophosphamide & Epirubicin (EC),02,0056,Cyclophosphamide,1,,21,4,,001.0056.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Cyclophosphamide & Epirubicin (EC),02,0056,Epirubicin,1,,21,4,,001.0056.02,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Dose-dense Cyclophosphamide & Epirubicin (ddEC),01,0057,Epirubicin,1,,14,4,,001.0057.01,,,,,
Solid Tumor,Breast Oncology,Breast cancer,001,Adjuvant chemotherapy,000,Dose-dense Cyclophosphamide & Epirubicin (ddEC),01,0057,Cyclophosphamide,1,,14,4,,001.0057.01,,,,,
