"regCodeExt","metaCondition","condition","conditionCode","context","contextCode","regName","variant","regCode","component","day","cycleTaken","cycleLength","noCycles","branchInfo","Radio.Therapy.","continuous","noCycles_Original","regString","shortString"
"97.59.1495.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Gefitinib & Pemetrexed",1,1495,"Gefitinib","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21","",21,3,"","",TRUE,"Cont.","1.Gefitinib;0.Pemetrexed;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;0.Pemetrexed;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;","1.gefitinib;0.pemetrexed;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;"
"97.59.1499.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-exposed",59,"Afatinib & Bevacizumab",1,1499,"Afatinib","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21","",21,3,"","",TRUE,"Cont.","1.Afatinib;0.Bevacizumab;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;0.Bevacizumab;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;","1.afatinib;0.bevacizumab;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;"
"97.59.1500.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-exposed",59,"Afatinib & Cetuximab",1,1500,"Afatinib","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14","",14,3,"","",TRUE,"Cont.","1.Afatinib;0.Cetuximab;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;0.Cetuximab;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;","1.afatinib;0.cetuximab;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;1.afatinib;"
"97.59.1504.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR p.T790M mutation",59,"Docetaxel & Bevacizumab",1,1504,"Bevacizumab","1","",21,3,"","",TRUE,"Cont.","21.Bevacizumab;0.Docetaxel;21.Bevacizumab;0.Docetaxel;","21.bevacizumab;0.docetaxel;"
"98.59.1506.1","Thoraic Oncology","Non-small cell lung cancer, HER2-mutated",98,"Metastatic disease, all lines of therapy",59,"Trastuzumab deruxtecan monotherapy",1,1506,"Trastuzumab deruxtecan","1","",21,3,"","",TRUE,"Cont.","21.Trastuzumabderuxtecan;21.Trastuzumabderuxtecan;","21.trastuzumabderuxtecan;21.trastuzumabderuxtecan;"
"99.59.1507.1","Thoraic Oncology","Non-small cell lung cancer, KRAS-mutated",99,"Advanced or metastatic disease, subsequent lines of therapy",59,"Adagrasib monotherapy",1,1507,"Adagrasib","1, 2, 3, 4, 5, 6, 7","",7,3,"","",TRUE,"Cont.","1.Adagrasib;1.Adagrasib;1.Adagrasib;1.Adagrasib;1.Adagrasib;1.Adagrasib;1.Adagrasib;1.Adagrasib;1.Adagrasib;1.Adagrasib;1.Adagrasib;1.Adagrasib;1.Adagrasib;1.Adagrasib;","1.adagrasib;1.adagrasib;"
"99.59.1509.1","Thoraic Oncology","Non-small cell lung cancer, KRAS-mutated",99,"Advanced or metastatic disease, subsequent lines of therapy",59,"Sotorasib monotherapy",1,1509,"Sotorasib","1, 2, 3, 4, 5, 6, 7","",7,3,"","",TRUE,"Cont.","1.Sotorasib;1.Sotorasib;1.Sotorasib;1.Sotorasib;1.Sotorasib;1.Sotorasib;1.Sotorasib;1.Sotorasib;1.Sotorasib;1.Sotorasib;1.Sotorasib;1.Sotorasib;1.Sotorasib;1.Sotorasib;","1.sotorasib;1.sotorasib;"
"102.59.1522.1","Thoraic Oncology","Non-small cell lung cancer, CNS metastases",102,"EGFR-mutated, all lines of therapy",59,"Afatinib monotherapy",1,1522,"Afatinib","1, 2, 3, 4, 5, 6, 7","",7,3,"","",TRUE,"Cont.","1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;1.Afatinib;","1.afatinib;1.afatinib;"
"102.59.1520.1","Thoraic Oncology","Non-small cell lung cancer, CNS metastases",102,"ALK-mutated, all lines of therapy",59,"Alectinib monotherapy",1,1520,"Alectinib","1, 2, 3, 4, 5, 6, 7","",7,3,"","",TRUE,"Cont.","1.Alectinib;1.Alectinib;1.Alectinib;1.Alectinib;1.Alectinib;1.Alectinib;1.Alectinib;1.Alectinib;1.Alectinib;1.Alectinib;1.Alectinib;1.Alectinib;1.Alectinib;1.Alectinib;","1.alectinib;1.alectinib;"
"95.55.1453.1","Thoraic Oncology","Non-small cell lung cancer, ALK-positive",95,"Advanced or metastatic disease, ALK inhibitor-naive",55,"Brigatinib monotherapy",1,1453,"Brigatinib","1, 2, 3, 4, 5, 6, 7","",7,3,"","",TRUE,"Cont.","1.Brigatinib;1.Brigatinib;1.Brigatinib;1.Brigatinib;1.Brigatinib;1.Brigatinib;1.Brigatinib;1.Brigatinib;1.Brigatinib;1.Brigatinib;1.Brigatinib;1.Brigatinib;1.Brigatinib;1.Brigatinib;","1.brigatinib;1.brigatinib;"
"92.48.1354.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Advanced or metastatic disease, second-line",48,"Cabozantinib & Erlotinib",1,1354,"Cabozantinib","1, 2, 3, 4, 5, 6, 7","",7,3,"","",TRUE,"Cont.","1.Cabozantinib;0.Erlotinib;1.Cabozantinib;0.Erlotinib;1.Cabozantinib;0.Erlotinib;1.Cabozantinib;0.Erlotinib;1.Cabozantinib;0.Erlotinib;1.Cabozantinib;0.Erlotinib;1.Cabozantinib;0.Erlotinib;1.Cabozantinib;0.Erlotinib;1.Cabozantinib;0.Erlotinib;1.Cabozantinib;0.Erlotinib;1.Cabozantinib;0.Erlotinib;1.Cabozantinib;0.Erlotinib;1.Cabozantinib;0.Erlotinib;1.Cabozantinib;0.Erlotinib;","1.cabozantinib;0.erlotinib;"
"92.48.1353.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Advanced or metastatic disease, second-line",48,"Cabozantinib monotherapy",1,1353,"Cabozantinib","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28","",28,3,"","",TRUE,"Cont.","1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;1.Cabozantinib;","1.cabozantinib;1.cabozantinib;"
"1011.59.1514.1","Thoraic Oncology","Non-small cell lung cancer, ROS1-positive",1011,"Advanced or metastatic disease, ROS1 inhibitor-naive",59,"Ceritinib monotherapy",1,1514,"Ceritinib","1, 2, 3, 4, 5, 6, 7","",7,3,"","",TRUE,"Cont.","1.Ceritinib;1.Ceritinib;1.Ceritinib;1.Ceritinib;1.Ceritinib;1.Ceritinib;1.Ceritinib;1.Ceritinib;1.Ceritinib;1.Ceritinib;1.Ceritinib;1.Ceritinib;1.Ceritinib;1.Ceritinib;","1.ceritinib;1.ceritinib;"
"1011.59.1515.1","Thoraic Oncology","Non-small cell lung cancer, ROS1-positive",1011,"Advanced or metastatic disease, ROS1 inhibitor-naive",59,"Crizotinib monotherapy",1,1515,"Crizotinib","1, 2, 3, 4, 5, 6, 7","",7,3,"","",TRUE,"Cont.","1.Crizotinib;1.Crizotinib;1.Crizotinib;1.Crizotinib;1.Crizotinib;1.Crizotinib;1.Crizotinib;1.Crizotinib;1.Crizotinib;1.Crizotinib;1.Crizotinib;1.Crizotinib;1.Crizotinib;1.Crizotinib;","1.crizotinib;1.crizotinib;"
"102.59.1524.1","Thoraic Oncology","Non-small cell lung cancer, CNS metastases",102,"EGFR-mutated, all lines of therapy",59,"Gefitinib monotherapy",1,1524,"Gefitinib","1, 2, 3, 4, 5, 6, 7","",7,3,"","",TRUE,"Cont.","1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;","1.gefitinib;1.gefitinib;"
"102.59.1526.1","Thoraic Oncology","Non-small cell lung cancer, CNS metastases",102,"EGFR-mutated, all lines of therapy",59,"Icotinib monotherapy",1,1526,"Icotinib","1, 2, 3, 4, 5, 6, 7","",7,3,"","",TRUE,"Cont.","1.Icotinib;1.Icotinib;1.Icotinib;1.Icotinib;1.Icotinib;1.Icotinib;1.Icotinib;1.Icotinib;1.Icotinib;1.Icotinib;1.Icotinib;1.Icotinib;1.Icotinib;1.Icotinib;","1.icotinib;1.icotinib;"
"1011.59.1517.1","Thoraic Oncology","Non-small cell lung cancer, ROS1-positive",1011,"Advanced or metastatic disease, ROS1 inhibitor-exosed",59,"Lorlatinib monotherapy",1,1517,"Lorlatinib","1, 2, 3, 4, 5, 6, 7","",7,3,"","",TRUE,"Cont.","1.Lorlatinib;1.Lorlatinib;1.Lorlatinib;1.Lorlatinib;1.Lorlatinib;1.Lorlatinib;1.Lorlatinib;1.Lorlatinib;1.Lorlatinib;1.Lorlatinib;1.Lorlatinib;1.Lorlatinib;1.Lorlatinib;1.Lorlatinib;","1.lorlatinib;1.lorlatinib;"
"102.59.1527.1","Thoraic Oncology","Non-small cell lung cancer, CNS metastases",102,"EGFR-mutated, all lines of therapy",59,"Osimertinib monotherapy",1,1527,"Osimertinib","1, 2, 3, 4, 5, 6, 7","",7,3,"","",TRUE,"Cont.","1.Osimertinib;1.Osimertinib;1.Osimertinib;1.Osimertinib;1.Osimertinib;1.Osimertinib;1.Osimertinib;1.Osimertinib;1.Osimertinib;1.Osimertinib;1.Osimertinib;1.Osimertinib;1.Osimertinib;1.Osimertinib;","1.osimertinib;1.osimertinib;"
"92.7.1293.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Adjuvant therapy",7,"Tegafur & uracil monotherapy",1,1293,"Tegafur and uracil","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28","",28,3,"","",TRUE,"Cont.","1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;1.Tegafuranduracil;","1.tegafuranduracil;1.tegafuranduracil;"
"92.19.1311.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Advanced or metastatic disease, first-line",19,"Carboplatin & Gemcitabine (GCb)",1,1311,"Carboplatin","1","",21,3,"","",TRUE,"Cont.","14.Carboplatin;0.Gemcitabine;7.Gemcitabine;14.Carboplatin;0.Gemcitabine;7.Gemcitabine;","14.carboplatin;0.gemcitabine;7.gemcitabine;"
"92.1.1280.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Neoadjuvant therapy",1,"Cisplatin & Gemcitabine (GC)",1,1280,"Cisplatin","1","",21,3,"","",TRUE,"Cont.","14.Cisplatin;0.Gemcitabine;7.Gemcitabine;14.Cisplatin;0.Gemcitabine;7.Gemcitabine;","14.cisplatin;0.gemcitabine;7.gemcitabine;"
"103.63.1533.1","Thoraic Oncology","Small cell lung cancer",103,"Limited stage, consolidation after upfront therapy",63,"Cisplatin & Irinotecan (IC)",1,1533,"Cisplatin","1","",28,3,"","",TRUE,"Cont.","14.Cisplatin;0.Irinotecan;7.Irinotecan;7.Irinotecan;14.Cisplatin;0.Irinotecan;7.Irinotecan;7.Irinotecan;","14.cisplatin;0.irinotecan;7.irinotecan;7.irinotecan;"
"92.1.1281.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Neoadjuvant therapy",1,"Cisplatin & Vinorelbine (CVb)",1,1281,"Cisplatin","1","",21,3,"","",FALSE,"3","14.Cisplatin;0.Vinorelbine;7.Vinorelbine;14.Cisplatin;0.Vinorelbine;7.Vinorelbine;","14.cisplatin;0.vinorelbine;7.vinorelbine;"
"92.41.1342.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Advanced or metastatic disease, first-line, elderly or poor performance status",41,"Docetaxel monotherapy",1,1342,"Docetaxel","1,8,15","",28,3,"","",TRUE,"Cont.","14.Docetaxel;7.Docetaxel;7.Docetaxel;14.Docetaxel;7.Docetaxel;7.Docetaxel;","14.docetaxel;7.docetaxel;7.docetaxel;"
"92.45.1343.2","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Advanced or metastatic disease, first-line, elderly or poor performance status",45,"Gemcitabine monotherapy",2,1343,"Gemcitabine","1,8","",21,3,"","",TRUE,"Cont.","14.Gemcitabine;7.Gemcitabine;14.Gemcitabine;7.Gemcitabine;","14.gemcitabine;7.gemcitabine;"
"92.39.1335.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Advanced or metastatic disease, first-line",39,"Nivolumab monotherapy",1,1335,"Nivolumab","1","",14,3,"","",TRUE,"Cont.","14.Nivolumab;14.Nivolumab;","14.nivolumab;14.nivolumab;"
"103.78.1547.1","Thoraic Oncology","Small cell lung cancer",103,"Extensive stage, induction",78,"Ifosfamide monotherapy",1,1547,"Ifosfamide","1,2,3,4,5","",21,3,"","",TRUE,"Cont.","17.Ifosfamide;1.Ifosfamide;1.Ifosfamide;1.Ifosfamide;1.Ifosfamide;17.Ifosfamide;1.Ifosfamide;1.Ifosfamide;1.Ifosfamide;1.Ifosfamide;","17.ifosfamide;1.ifosfamide;1.ifosfamide;1.ifosfamide;1.ifosfamide;"
"103.78.1553.1","Thoraic Oncology","Small cell lung cancer",103,"Relapsed or refractory disease, second-line",78,"Amrubicin monotherapy",1,1553,"Amrubicin","1,2,3","",21,3,"","",TRUE,"Cont.","19.Amrubicin;1.Amrubicin;1.Amrubicin;19.Amrubicin;1.Amrubicin;1.Amrubicin;","19.amrubicin;1.amrubicin;1.amrubicin;"
"104.84.1571.1","Thoraic Oncology","Thymoma",104,"Neoadjuvant therapy for borderline resectable disease",84,"PAC",1,1571,"Cisplatin","1,2,3","",21,3,"","",FALSE,"3","19.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;1.Cisplatin;1.Cisplatin;19.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;1.Cisplatin;1.Cisplatin;","19.cisplatin;0.cyclophosphamide;0.doxorubicin;1.cisplatin;1.cisplatin;"
"103.59.1529.1","Thoraic Oncology","Small cell lung cancer",103,"Limited stage, induction",59,"Cisplatin & Etoposide (EP)",1,1529,"Cisplatin","1,2,3","",21,3,"","",TRUE,"Cont.","19.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;19.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;1.Cisplatin;0.Etoposide;","19.cisplatin;0.etoposide;1.cisplatin;0.etoposide;1.cisplatin;0.etoposide;"
"103.61.1531.1","Thoraic Oncology","Small cell lung cancer",103,"Limited stage, definitive chemoradiotherapy",61,"Cisplatin & Etoposide (EP)",1,1531,"Cisplatin","1","",21,3,"","X",TRUE,"Cont.","19.Cisplatin;0.Etoposide;1.Etoposide;1.Etoposide;19.Cisplatin;0.Etoposide;1.Etoposide;1.Etoposide;","19.cisplatin;0.etoposide;1.etoposide;1.etoposide;"
"92.17.1308.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Advanced or metastatic disease, first-line",17,"Atezolizumab monotherapy",1,1308,"Atezolizumab","1","",21,3,"","",TRUE,"Cont.","21.Atezolizumab;21.Atezolizumab;","21.atezolizumab;21.atezolizumab;"
"92.25.1315.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Advanced or metastatic disease, first-line",25,"Carboplatin & Paclitaxel (CP) & Bevacizumab",1,1315,"Bevacizumab","1","",21,3,"","",TRUE,"Cont.","21.Bevacizumab;0.Carboplatin;0.Paclitaxel;21.Bevacizumab;0.Carboplatin;0.Paclitaxel;","21.bevacizumab;0.carboplatin;0.paclitaxel;"
"92.41.1341.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Advanced or metastatic disease, first-line, elderly or poor performance status",41,"Carboplatin, Pemetrexed, Bevacizumab",1,1341,"Bevacizumab","1","",21,3,"","",TRUE,"Cont.","21.Bevacizumab;0.Carboplatin;0.Pemetrexed;21.Bevacizumab;0.Carboplatin;0.Pemetrexed;","21.bevacizumab;0.carboplatin;0.pemetrexed;"
"92.46.1345.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Advanced or metastatic disease, first-line, elderly or poor performance status",46,"Pemetrexed & Bevacizumab",1,1345,"Bevacizumab","1","",21,3,"","",TRUE,"Cont.","21.Bevacizumab;0.Pemetrexed;21.Bevacizumab;0.Pemetrexed;","21.bevacizumab;0.pemetrexed;"
"103.78.1550.1","Thoraic Oncology","Small cell lung cancer",103,"Extensive stage, maintenance after first-line therapy",78,"Bevacizumab monotherapy",1,1550,"Bevacizumab","1","",21,3,"","",TRUE,"Cont.","21.Bevacizumab;21.Bevacizumab;","21.bevacizumab;21.bevacizumab;"
"92.17.1309.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Advanced or metastatic disease, first-line",17,"Carboplatin & Docetaxel",1,1309,"Carboplatin","1","",21,3,"","",TRUE,"Cont.","21.Carboplatin;0.Docetaxel;21.Carboplatin;0.Docetaxel;","21.carboplatin;0.docetaxel;"
"103.69.1541.1","Thoraic Oncology","Small cell lung cancer",103,"Extensive stage, induction",69,"Carboplatin & Paclitaxel (CP) & Ipilimumab",1,1541,"Carboplatin","1","",21,3,"","",TRUE,"Cont.","21.Carboplatin;0.Ipilimumab;0.Paclitaxel;21.Carboplatin;0.Ipilimumab;0.Paclitaxel;","21.carboplatin;0.ipilimumab;0.paclitaxel;"
"92.25.1318.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Advanced or metastatic disease, first-line",25,"Carboplatin & Pemetrexed",1,1318,"Carboplatin","1","",21,3,"","",TRUE,"Cont.","21.Carboplatin;0.Pemetrexed;21.Carboplatin;0.Pemetrexed;","21.carboplatin;0.pemetrexed;"
"92.1.1276.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Neoadjuvant therapy",1,"Cisplatin & Docetaxel (DC)",1,1276,"Cisplatin","1","",21,3,"","",FALSE,"3","21.Cisplatin;0.Docetaxel;21.Cisplatin;0.Docetaxel;","21.cisplatin;0.docetaxel;"
"92.39.1337.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Advanced or metastatic disease, first-line",39,"Pembrolizumab monotherapy",1,1337,"Pembrolizumab","1","",21,3,"","",TRUE,"Cont.","21.Pembrolizumab;21.Pembrolizumab;","21.pembrolizumab;21.pembrolizumab;"
"92.46.1344.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Advanced or metastatic disease, first-line, elderly or poor performance status",46,"Pemetrexed monotherapy",1,1344,"Pemetrexed","1","",21,3,"","",TRUE,"Cont.","21.Pemetrexed;21.Pemetrexed;","21.pemetrexed;21.pemetrexed;"
"93.53.1391.1","Thoraic Oncology","Non-small cell lung cancer, nonsquamous",93,"Advanced or metastatic disease, first-line",53,"Carboplatin, nab-Paclitaxel, Atezolizumab",1,1391,"Atezolizumab","1","",21,3,"","",TRUE,"Cont.","7.Atezolizumab;0.Carboplatin;0.Paclitaxel;0.nanoparticlealbumin-bound;7.Paclitaxel;0.nanoparticlealbumin-bound;7.Paclitaxel;0.nanoparticlealbumin-bound;7.Atezolizumab;0.Carboplatin;0.Paclitaxel;0.nanoparticlealbumin-bound;7.Paclitaxel;0.nanoparticlealbumin-bound;7.Paclitaxel;0.nanoparticlealbumin-bound;","7.atezolizumab;0.carboplatin;0.paclitaxel;0.nanoparticlealbumin-bound;7.paclitaxel;0.nanoparticlealbumin-bound;7.paclitaxel;0.nanoparticlealbumin-bound;"
"92.21.1313.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Advanced or metastatic disease, first-line",21,"Carboplatin & nab-Paclitaxel",1,1313,"Carboplatin","1","",21,3,"","",FALSE,"6","7.Carboplatin;0.Paclitaxel;0.nanoparticlealbumin-bound;7.Paclitaxel;0.nanoparticlealbumin-bound;7.Paclitaxel;0.nanoparticlealbumin-bound;7.Carboplatin;0.Paclitaxel;0.nanoparticlealbumin-bound;7.Paclitaxel;0.nanoparticlealbumin-bound;7.Paclitaxel;0.nanoparticlealbumin-bound;","7.carboplatin;0.paclitaxel;0.nanoparticlealbumin-bound;7.paclitaxel;0.nanoparticlealbumin-bound;7.paclitaxel;0.nanoparticlealbumin-bound;"
"103.84.1570.1","Thoraic Oncology","Small cell lung cancer",103,"Relapsed or refractory disease, subsequent lines",84,"Vinorelbine monotherapy",1,1570,"Vinorelbine","1,8,15","",21,3,"","",TRUE,"Cont.","7.Vinorelbine;7.Vinorelbine;7.Vinorelbine;7.Vinorelbine;7.Vinorelbine;7.Vinorelbine;","7.vinorelbine;7.vinorelbine;"
"103.78.1551.1","Thoraic Oncology","Small cell lung cancer",103,"Extensive stage, maintenance after first-line therapy",78,"Ipilimumab monotherapy",1,1551,"Ipilimumab","1","",84,3,"","",TRUE,"Cont.","84.Ipilimumab;84.Ipilimumab;","84.ipilimumab;84.ipilimumab;"
"92.7.1295.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Induction chemotherapy for locally advanced disease",7,"Cisplatin & Vinblastine",1,1295,"Cisplatin","1,29","",35,1,"","",FALSE,"1","0.Cisplatin;0.Vinblastine;7.Vinblastine;7.Vinblastine;7.Vinblastine;7.Cisplatin;0.Vinblastine;","0.cisplatin;0.vinblastine;7.vinblastine;7.vinblastine;7.vinblastine;7.cisplatin;0.vinblastine;"
"92.25.1319.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Advanced or metastatic disease, first-line",25,"Carboplatin & Vinorelbine",1,1319,"Carboplatin","1","",21,3,"","",TRUE,"Cont.","14.Carboplatin;0.Vinorelbine;7.Vinorelbine;14.Carboplatin;0.Vinorelbine;7.Vinorelbine;","14.carboplatin;0.vinorelbine;7.vinorelbine;"
"103.59.1528.1","Thoraic Oncology","Small cell lung cancer",103,"Limited stage, induction",59,"Carboplatin & Etoposide (CE)",1,1528,"Carboplatin","1","",21,3,"","",TRUE,"Cont.","19.Carboplatin;0.Etoposide;1.Etoposide;1.Etoposide;19.Carboplatin;0.Etoposide;1.Etoposide;1.Etoposide;","19.carboplatin;0.etoposide;1.etoposide;1.etoposide;"
"94.53.1434.1","Thoraic Oncology","Non-small cell lung cancer, squamous",94,"Advanced or metastatic disease, first-line",53,"Carboplatin & Paclitaxel (CP)",1,1434,"Carboplatin","1","",21,3,"","",TRUE,"Cont.","21.Carboplatin;0.Paclitaxel;21.Carboplatin;0.Paclitaxel;","21.carboplatin;0.paclitaxel;"
"92.4.1288.1","Thoraic Oncology","Non-small cell lung cancer (NSCLC)",92,"Adjuvant therapy",4,"Cisplatin & Pemetrexed",1,1288,"Cisplatin","1","",21,3,"","",TRUE,"Cont.","21.Cisplatin;0.Pemetrexed;21.Cisplatin;0.Pemetrexed;","21.cisplatin;0.pemetrexed;"
